Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience,Salary,Signing Bonus,Annual Bonus,Annual Stock Value/Bonus,Gender,Additional Comments
3/22/2016 22:56:35,,Tokyo,Cto,1.1,8.0,72.0,,,,M,
3/22/2016 23:24:34,Capgemini,Zurich,Manager,2.0,10.0,130000.0,,,,M,
3/22/2016 23:45:15,Up Next,"Poland, Warsaw",Programmer,1.0,6.0,12000.0,,,,M,
3/23/2016 0:06:56,,Vancouver,Software Developer,1.0,7.0,90000.0,0.0,8000.0,0.0,M,
3/23/2016 0:37:34,microsoft,VIenna,Working Student,1.0,1.0,1400.0,,,,M,
3/23/2016 1:27:06,Accenture,"Pune, India",Software Engineer,1.0,3.0,575000.0,50000.0,80000.0,0.0,M,
3/23/2016 1:59:41,,Spain,Principal Airports Engineer,9.0,9.0,50000.0,,4000.0,,M,
3/23/2016 3:23:55,,,Intern,,,1800.0,,,,M,
3/23/2016 3:32:38,,"Denver, CO",Software Developer,0.5,1.5,95000.0,10000.0,0.0,500.0,M,
3/23/2016 3:45:13,LGE,서울,R&D,3.0,7.0,50000000.0,0.0,2000000.0,0.0,M,NONE
3/23/2016 3:45:56,,,Qa,,,4000.0,,,,,
3/23/2016 4:15:11,,"Greensboro, NC",Software Engineer,3.0,20.0,93500.0,0.0,0.0,0.0,M,
3/23/2016 4:22:13,,"Beirut, Lebanon",Chief Technical Officer,3.0,10.0,66000.0,0.0,0.0,,M,
3/23/2016 4:32:00,,,Db,,,4500.0,,,,F,
3/23/2016 4:50:50,Sk telecom,을지로,개발자,3.0,10.0,7000.0,,23000.0,,M,
3/23/2016 5:08:07,Small Mobile Product Shop,"Atlanta, GA",Senior Developer,5.0,12.0,132000.0,,10000.0,,M,
3/23/2016 5:11:11,SKP,판교,기획,3.0,6.0,6000.0,0.0,1000.0,0.0,M,
3/23/2016 5:12:19,Name,Khi,Engr,2.0,1.0,33000.0,0.0,0.0,0.0,M,comment
3/23/2016 5:54:18,Fb,Korea,Manager,150.0,7.0,80000.0,10000.0,20000.0,,M,
3/23/2016 5:59:33,,,Web Developer,1.0,2.0,3300.0,,,,M,
3/23/2016 6:00:05,Startup,"Cambridge, MA",Front End Developer,1.0,3.0,70000.0,,,3000.0,M,
3/23/2016 6:06:10,,,Project Manager,1.5,6.0,75000.0,,1800.0,,F,
3/23/2016 6:07:06,과장,넥센,꼰대,18.0,18.0,9999999999.0,8999999.0,99999.0,99999.0,F,
3/23/2016 6:35:39,,,개발,7.0,7.0,5700.0,,,,M,
3/23/2016 6:40:47,,Ardmore,"Director, Web Development",5.0,3.0,66625.0,,,,M,
3/23/2016 6:41:51,,philadelphia,Software Engineer,1.5,1.5,82500.0,0.0,2000.0,0.0,Other,
3/23/2016 6:59:32,HomeNet Automotive,"Exton, PA",Software Engineer I,1.0,2.0,60000.0,0.0,,0.0,M,
3/23/2016 7:00:24,,,기획,10.0,10.0,5043.0,0.0,1000.0,1500.0,M,
3/23/2016 7:05:39,Comcast,"Philadelphia, PA",Software Engineer,2.5,6.0,111000.0,5000.0,,2000.0,F,
3/23/2016 7:07:00,,Berlin,Senior Grails Developer,3.0,10.0,48000.0,,,,M,
3/23/2016 7:12:26,,,ㅎㅎㄹ,,,10.0,,,,,
3/23/2016 7:26:14,,The Netherlands,Cto,9.0,12.0,84000.0,,,10000.0,M,
3/23/2016 7:30:11,Card,,It기획,9.0,,6800.0,0.0,0.0,0.0,M,
3/23/2016 7:39:52,,Paris,Fullstack Ruby On Rails Developer,0.0,0.5,40000.0,,,,F,
3/23/2016 8:02:35,Facebook,Menlo Park,Software Engineer,1.5,4.0,130000.0,20000.0,13000.0,100000.0,M,
3/23/2016 8:02:59,,"Krakow, poland",Senior Developer,,9.0,30000.0,,,,M,
3/23/2016 8:16:33,Mainz Brady Group - contractor at Nike,"Beaverton, OR",Front-End Developer,1.0,2.0,5000.0,,,,F,No paid sick leave or paid vacation.
3/23/2016 8:20:52,,,기획,,,7000.0,,,,,
3/23/2016 8:24:39,SparkFun Electronics,"Boulder, CO",Junior Software Developer,0.5,1.0,60500.0,0.0,800.0,0.0,F,
3/23/2016 8:27:57,Intel,Europe,Staff Software Enginer,4.0,6.0,164000.0,0.0,20000.0,30000.0,M,
3/23/2016 8:29:49,,"Indianapolis, IN",Software Engineer,2.0,2.0,76000.0,5000.0,500.0,,M,
3/23/2016 8:31:33,,nyc,Front End Engineer,0.0,3.0,130000.0,0.0,0.0,,F,
3/23/2016 8:41:19,$2bn valuation tech company,NYC,Sr. Frontend Eng,1.0,7.0,150000.0,0.0,0.0,0.0,M,
3/23/2016 8:43:34,University of Maryland,"College Park, MD",Scientific Programmer (Faculty Research Assistant),1.0,5.0,75000.0,,,,M,
3/23/2016 8:49:09,,Lithuania,Infrastructure Engineer,1.0,1.0,8400.0,,,,F,
3/23/2016 8:51:59,,,Information Technology Analyst,,,85000.0,,,,F,
3/23/2016 9:05:34,,,주임연구원,6.0,6.0,4600.0,,,,F,
3/23/2016 9:12:30,LinkedIn,Sunnyvale,Business Analytics Intern,0.0,2.0,50.0,0.0,0.0,0.0,F,
3/23/2016 9:37:13,The Newark Public Schools,"Newark, NJ, United States of America",Senior Analyst,2.0,2.0,62000.0,0.0,0.0,0.0,M,
3/23/2016 9:43:10,Self,Greece,Founder,2.0,6.0,30000.0,0.0,0.0,0.0,M,
3/23/2016 9:51:05,SBI BITS,"Tokyo, Japan",Developer,1.0,8.0,62000.0,0.0,8873.0,0.0,M,Salary paid in Japanese yen (here in USD as per current exchange rate)
3/23/2016 9:57:33,,"Salt Lake City, Utah",Software Engineer,1.0,2.0,70000.0,,7000.0,,F,
3/23/2016 9:59:15,SBI BITS,"Tokyo, Japan",Developer,1.0,10.0,79860.0,0.0,8873.0,0.0,M,
3/23/2016 10:03:32,cleva,uk,Software Developer,1.0,1.0,25000.0,,,,M,
3/23/2016 10:31:35,IMF,"Washington, DC",Hr Analyst,7.0,4.0,55000.0,,,,M,Tax-exempt salary; Home-leave benefit (~$6K every other year)
3/23/2016 10:33:53,,"Philadelphia, PA",Front-End Engineer,0.0,5.0,70000.0,0.0,0.0,0.0,M,
3/23/2016 11:14:35,,Chicago,Senior Consultant,3.0,7.0,128000.0,0.0,,0.0,M,
3/23/2016 11:20:24,Twilio,SF,Sr Product Manager,1.0,9.0,160000.0,10000.0,0.0,30000.0,M,
3/23/2016 11:39:38,NETMARBLE,Guro,Server Dev,5.0,11.0,4700.0,0.0,0.0,0.0,M,
3/23/2016 11:54:01,Self,New Orleans,Developer,2.0,4.0,52000.0,0.0,0.0,0.0,M,
3/23/2016 11:59:02,Formlabs,"Somerville, MA",Engineering,0.0,0.0,93500.0,0.0,0.0,0.0,M,
3/23/2016 12:02:07,Large e-commerce co,"Boston, MA",Web Developer,2.0,5.0,78000.0,0.0,4000.0,3000.0,F,"Bonus is performance-based, equity grants also vary annually"
3/23/2016 12:12:25,,"Portland, OR",Senior Software Engineer,,25.0,129000.0,10000.0,3000.0,10000.0,M,
3/23/2016 12:18:25,,,It Security Advisor,,,90000.0,,,,M,
3/23/2016 13:01:37,Verisk,Jersey City,Sofware Developer Ii,4.0,4.0,78000.0,0.0,4000.0,,M,
3/23/2016 13:23:19,,,At Consultant,2.0,15.0,192000.0,0.0,0.0,,M,
3/23/2016 13:29:25,,,Software Developer,,,70000.0,,,,,
3/23/2016 14:26:33,,"Denver, CO",Senior Software Engineer,1.0,5.0,90000.0,0.0,0.0,0.0,M,"4 wks of PTO first year, 5 wks through year 5. Liberal WFH and remote policy"
3/23/2016 14:36:26,Deloitte Digital,London,Consultant,2.0,8.0,45600.0,0.0,500.0,0.0,M,
3/23/2016 14:56:45,Laurel & Wolf,Los Angeles,Junior Software Engineer,-1.0,-1.0,80000.0,0.0,0.0,0.0,F,"I was later told by a peer that had been recruited the same way i had that he had been informed not to accept below 90,000 for the position. i was never informed this by the same person who had recruited us both."
3/23/2016 15:11:15,Vanteon inc,Fairport ny,Principle Software Engineer,2.0,13.0,97000.0,,,,M,
3/23/2016 15:12:52,,Boston,Software Engineer,1.0,26.0,180000.0,40000.0,20000.0,0.0,M,
3/23/2016 15:40:14,QuickPlay,"San Diego, CA",Broadcast Video Engineer,2.0,10.0,77060.0,0.0,10000.0,0.0,M,
3/23/2016 15:47:53,IBM,"Poughkeepsie, NY",Software Engineer,2.5,2.5,75000.0,2000.0,,,M,
3/23/2016 16:01:56,,Dallas,"Manager, Software Engineering",5.0,9.0,130000.0,,10000.0,0.0,M,
3/23/2016 16:09:05,LG전자,서울,부장,22.0,24.0,86000000.0,12000000.0,10000000.0,15000000.0,M,단위 원. 야특근 기타 수입을 애뉴얼 스탁 밸류에 적음. 젠더에 기타는 뭐임 ㅋ
3/23/2016 16:09:10,Google,San francisco,Software Engineer,3.0,3.0,105000.0,,15000.0,60000.0,M,
3/23/2016 16:15:27,,England,Linux Systems Engineer,2.0,2.0,46500.0,,,,M,
3/23/2016 16:20:51,,"Seattle, WA",Senior Developer,1.0,12.0,125000.0,0.0,0.0,0.0,M,
3/23/2016 16:24:19,,"Minneapolis, MN",Software Developer / Ux Designer / Ui Designer,0.5,0.5,65000.0,0.0,0.0,0.0,M,"I'm pretty evenly splitting my time between development and design work. Development is a hodge-podge of Java, JS, Rails and basic web stuff."
3/23/2016 17:12:30,Environmental Systems Research Institute,Redlands,Software Engineer,8.0,8.0,77000.0,0.0,0.0,0.0,M,Not the best pay. Work is un-fulfilling if you are CS major.
3/23/2016 17:17:04,,,"Integrated Producer, Digital",1.0,3.0,78000.0,,,,M,
3/23/2016 17:26:25,LGE,Seoul,Assistant Manager,6.0,8.0,5010.0,,150.0,,M,shit!!
3/23/2016 17:32:33,,Czech Republic,Software Engineer,,2.0,21000.0,,,,M,
3/23/2016 17:37:46,Intel,Hillsboro,Component Design Engineer,3.0,,85000.0,5000.0,4000.0,6000.0,M,
3/23/2016 17:57:03,"Mid-size, non-public company","San Francisco, CA",Principal Product Designer,-1.0,7.0,180000.0,0.0,0.0,68750.0,F,"stock is in options at current valuation, not RSUs"
3/23/2016 18:04:41,3,서울,마케팅,16.0,16.0,7500.0,,300.0,,M,
3/23/2016 18:53:00,,Palo Alto,Senior Software Engineer,2.0,5.0,125000.0,0.0,10.0,10.0,M,
3/23/2016 18:54:39,Pillar Technology,"Columbus, OH",Software Journeyman,1.0,5.0,90000.0,0.0,0.0,0.0,M,
3/23/2016 19:03:01,Microsoft,Redmond,Sde Ii,4.0,4.0,113000.0,30000.0,12000.0,10000.0,M,
3/23/2016 19:09:58,Intel,"Folsom, CA",Staff Pre Silicon Validation Engineer (Grade 8),15.0,15.0,132000.0,5500.0,15000.0,22000.0,M,
3/23/2016 19:26:59,"Levels Beyond, Inc.","Denver, CO",Software Engineer,2.0,8.0,80000.0,0.0,0.0,0.0,M,"Stay far away. Stock options worth nothing and questions are evaded. CEO, CTO and management lie often."
3/23/2016 20:46:26,,"Los Alamos, NM",System Administrator,2.0,5.0,135000.0,,,,M,
3/23/2016 20:57:08,,,Se,,,6000.0,,,,M,
3/23/2016 21:16:11,,San Francisco,Software Engineer,1.0,5.0,150000.0,0.0,0.0,24000.0,M,
3/23/2016 21:17:51,,south texas,Software Engineer,6.0,10.0,80000.0,,,,M,
3/23/2016 23:15:14,Startup,Vancouver,Full Stack Developer,1.5,2.5,48000.0,,,,M,Lots and lots of promises
3/23/2016 23:16:07,Blackrock,"San Francisco, CA",Analyst,2.0,1.0,70000.0,10000.0,32000.0,,M,
3/24/2016 0:00:04,,,Fa,,,232.0,,,,,
3/24/2016 0:05:12,한국오라클,서울시 강남구 삼성동,대리 영업,3.0,6.0,42000000.0,20000000.0,3000000.0,,M,
3/24/2016 0:50:27,Cisco,Bangalore,Technical Lead,2.0,10.0,42600.0,,6000.0,22000.0,M,
3/24/2016 0:51:52,Atlassian,San Francisco,Developer,2.0,3.0,132500.0,,13000.0,20000.0,M,
3/24/2016 2:30:24,Lg전자,강남,주임연구원,,6.0,5000.0,0.0,0.0,0.0,M,
3/24/2016 2:56:21,Bliss,Portugal,Ios Developer,1.0,2.0,16000.0,0.0,0.0,0.0,M,
3/24/2016 3:10:10,,Lisbon,Software Engineer,4.0,5.0,18000.0,,,,M,Portugal....
3/24/2016 3:50:38,,"Brisbane, Australia",Frontend Web Developer,,,45000.0,,,,M,
3/24/2016 4:00:43,,,Product Manager,4.0,4.0,20000.0,,,,F,
3/24/2016 6:49:35,IHS inc,Houston TX,Sr Technology Consultant,3.0,11.0,100000.0,0.0,2500.0,2500.0,M,
3/24/2016 6:49:55,,,J,6.0,8.0,5200.0,1300.0,370.0,0.0,M,
3/24/2016 7:08:16,음,음,음,10.0,10.0,8000.0,,,,M,
3/24/2016 7:20:17,,"Austin, TX",Ui Designer,0.5,6.0,100000.0,0.0,0.0,,M,"Print design, 10+ years experience working with engineers in a variety of disciplines, previous software company exited."
3/24/2016 7:54:10,,,개발자,,,4900.0,,,,,
3/24/2016 7:55:36,,"Cambridge, MA",Software Engineer,1.0,2.5,100000.0,0.0,5000.0,,F,
3/24/2016 7:58:58,,Boston,Cto,4.0,24.0,125000.0,,,,F,
3/24/2016 9:46:14,J.B Hunt Transport Inc.,"Lowell, AR",Information Systems Intern,4.0,4.0,25000.0,,,,M,
3/24/2016 9:52:45,yes,,기획,,,5300.0,,,,F,
3/24/2016 9:56:47,WaterSmart Software,San Francisco,Software Developer,1.0,1.0,110000.0,0.0,0.0,,F,
3/24/2016 11:03:13,Google,"New York, NY",Software Engineer,1.0,5.0,130000.0,20000.0,,,M,
3/24/2016 11:40:17,Twitter,SF,Software Engineer 2,1.8,1.8,132000.0,15000.0,0.0,30000.0,M,
3/24/2016 11:52:04,Startup,"Palo Alto, CA",Software Engineer,1.5,7.0,140000.0,,,,M,"Startup, so stocks are 0"
3/24/2016 11:58:04,,"Graz, Austria",Senior Developer,2.0,13.0,54000.0,0.0,3830.0,0.0,M,
3/24/2016 12:50:34,,Minnesota,Senior Software Engineer,,,100000.0,,,,M,
3/24/2016 12:52:12,,"Vienna, Austria",Ios Developer,1.0,4.0,64400.0,0.0,0.0,0.0,M,
3/24/2016 13:08:10,,Serbia,Software Developer,3.0,4.0,10000.0,0.0,200.0,,M,
3/24/2016 14:11:46,NCR,Atlanta,Software Engineer,,1.0,75000.0,0.0,0.0,0.0,M,
3/24/2016 14:42:47,,,.,,,0.0,,,,M,
3/24/2016 14:43:56,Remote (US),"Warsaw, Poland",Full Stack Ruby Developer,1.0,5.0,72000.0,10000.0,,,M,
3/24/2016 14:49:27,Jack Henry & Associates,"Springfield, MO",Network Field Engineer Sr.,10.0,11.0,65000.0,0.0,,0.0,M,
3/24/2016 17:31:00,"A ""unicorn"" startup","Palo Alto, CA",Application Security Manager,1.0,4.0,190000.0,15000.0,,,M,
3/24/2016 20:57:16,Canonical,Remote (Taiwan),Qa & Software Engineer,2.0,9.0,46500.0,0.0,1200.0,0.0,M,
3/24/2016 23:37:24,FinTech,London,Senior Software Engineer,5.0,15.0,80000.0,,,10000.0,M,
3/25/2016 0:42:15,Rails consultancy,Chicago,Software Developer,1.0,3.0,96000.0,0.0,3800.0,0.0,M,"4% matching, free healthcare"
3/25/2016 0:57:08,,,Electronics Engineer,3.0,5.0,34400.0,,,,M,
3/25/2016 1:49:51,IBM,dublin,Senior Software Dev,5.0,7.0,60000.0,0.0,1800.0,0.0,M,
3/25/2016 3:39:00,,,Gmp Auditor,,,24000.0,,,,,
3/25/2016 3:55:20,,San Antonio,Linux Systems Engineer,2.0,6.0,73000.0,,,,M,
3/25/2016 4:07:04,My boss,Malaysia,Project Helper,1.0,1.0,0.0,,,,M,Work for fun
3/25/2016 4:10:19,Prefer not to say,Ireland,Developer (Full Stack),3.0,3.0,45000.0,0.0,100010000.0,0.0,M,
3/25/2016 4:21:19,Research Center,"Valencia, Spain",Software Analyst,10.0,10.0,28000.0,,,,M,
3/25/2016 4:35:45,,"Hamburg, DE",Softwareentwickler,2.0,7.0,50.0,0.0,0.0,0.0,M,
3/25/2016 4:43:42,NetEngine,"Brisbane, Australia",Ruby Developer,9.0,12.0,80000.0,,,,M,
3/25/2016 4:51:48,Gala Coral,Gibraltar,Architect,1.0,10.0,80000.0,0.0,10000.0,0.0,M,
3/25/2016 4:54:02,MPW Industrial Services,"Hebron, OH",Lead Developer,1.0,20.0,985000.0,0.0,5000.0,0.0,M,
3/25/2016 4:54:07,,USA,Software Engineer (Ios),1.5,5.0,92000.0,5000.0,4800.0,,F,
3/25/2016 4:55:56,Private Company,"Athens, GR",Data Analyst,3.0,8.0,10000.0,0.0,200.0,0.0,M,
3/25/2016 5:18:33,RSM,Atlanta,Senior Consulting Associate,1.0,8.0,110000.0,10000.0,,,M,
3/25/2016 5:19:34,RSM,Atlanta,Senior Consulting Associate,1.0,8.0,110000.0,10000.0,,,M,
3/25/2016 5:19:36,RSM,Atlanta,Senior Consulting Associate,1.0,8.0,110000.0,10000.0,,,M,
3/25/2016 5:35:40,DoD Contractor,"Colorado Springs, CO",Software Engineer Ii,4.0,5.0,65000.0,,,,M,
3/25/2016 5:40:07,Payfort,Dubai,Vp,1.0,6.0,120000.0,50000.0,10000.0,,F,
3/25/2016 5:50:06,,,Director Digital Marketing,,15.0,140000.0,0.0,,,,
3/25/2016 5:59:27,,,Lol,,,50000.0,,,,,
3/25/2016 6:12:12,,"Midwest, USA",Cs,2.5,2.5,80000.0,0.0,2000.0,,M,
3/25/2016 6:14:17,,"Boston, MA",Junior Designer,0.5,3.5,50000.0,,,,F,
3/25/2016 6:14:53,Reliance Jio,"Mumbai, India",Ios Developer,1.0,1.0,405000.0,0.0,45000.0,0.0,F,In Rupees (Indian Currency)
3/25/2016 6:18:49,,"Orlando, FL",Software Engineer,1.0,5.0,65000.0,0.0,0.0,0.0,M,plus 10% 401k match
3/25/2016 6:28:17,Philadelphia Youth Network,Philadelphia,Web Multimedia Designer,5.0,15.0,63000.0,,,,M,
3/25/2016 6:33:45,Yandex,Moscow,Frontend Developer,1.0,3.0,25000.0,0.0,1500.0,0.0,M,Russian ruble halved the salary
3/25/2016 6:37:30,Penn State,Central Pennsylvania,Web Specialist,1.0,16.0,59000.0,,,,F,"Great vacation/sick leave policy that accrues immediately; tuition discount of 75% for you, spouse and kids at PSU (value of this more than doubles the salary for a lot of people)"
3/25/2016 6:39:14,Red Hat,"remote, southeast US",Software Developer,4.0,8.0,75000.0,,4.0,,M,"from what I've seen, entering Red Hat as a senior developer (level above mine) is the sweet spot"
3/25/2016 6:46:48,,"Waltham, MA",Software Manager,16.0,16.0,150000.0,,,15000.0,M,
3/25/2016 6:47:25,IBM,Atlanta,Sr Software Engineer,3.0,8.0,110000.0,0.0,10000.0,0.0,M,
3/25/2016 6:50:11,,"New York, NY",Director Of Devops,1.0,15.0,185000.0,,0.0,0.0,M,"100 person, 5 year old startup"
3/25/2016 6:56:00,Netflix,"Los Gatos, CA",Sr. Software Engineer Test,3.5,10.5,320000.0,0.0,0.0,0.0,M,We can chose to invest in Netflix Stock Options with part of our base salary
3/25/2016 6:57:18,Apple,Cupeettino,Engineer,1.0,15.0,175000.0,25000.0,,,M,
3/25/2016 7:01:17,,Telecommute,Senior Web Developer,1.0,25.0,95680.0,0.0,10000.0,0.0,M,
3/25/2016 7:16:38,,"Växjö, Sweden",Frontend Developer,3.0,8.0,324000.0,12500.0,,,M,
3/25/2016 7:27:28,Freelance,"Düsseldorf, Germany",Software Developer,3.0,10.0,53500.0,0.0,0.0,0.0,M,
3/25/2016 7:29:21,Self-employed,Detroit,Freelance Programmer,3.0,4.0,60000.0,0.0,0.0,0.0,M,
3/25/2016 7:30:31,,,Delete,,,,,,,,
3/25/2016 7:30:37,,,Senior Dev/Architect,15.0,15.0,180000.0,,,,M,
3/25/2016 7:33:08,Cigna,Usa,Informatics Manager,4.0,7.0,125000.0,0.0,15000.0,,M,
3/25/2016 7:43:49,Looking,El Segundo,Web Developer,1.0,1.0,52500.0,,,,M,Leaving soon cause pay is shit
3/25/2016 7:44:14,Looking,Los Angeles,Web Developer,1.0,1.0,52500.0,,,,M,Leaving soon cause pay is shit
3/25/2016 8:05:13,,"Orlando, FL",Software Engineer,,0.0,74000.0,,,,,
3/25/2016 8:24:39,Iglu,"Chiang Mai, Thailand",Web Developer,2.0,2.0,8500.0,0.0,0.0,0.0,M,
3/25/2016 8:29:21,Sontex,Switzerland,Software Developer,3.0,3.0,80000.0,,2000.0,,M,
3/25/2016 8:29:28,Cyim,"Rennes, France",Web Developper,4.0,5.0,29500.0,0.0,0.0,500.0,M,values in euro.
3/25/2016 8:32:29,Some Ad Agency,Minneapolis,Web Developer,1.0,5.0,80000.0,,8000.0,,M,
3/25/2016 8:44:45,BoomTown,Charleston SC,Director Of Core Product,10.0,15.0,150000.0,0.0,0.0,,M,
3/25/2016 8:52:07,"Ashley Furniture Industries, Inc.",Wisconsin,Software Developer,0.0,0.0,55000.0,0.0,0.0,,M,"I haven't started yet, but I will be soon."
3/25/2016 9:02:40,,Boston,Analytics Developer,2.0,3.0,65000.0,0.0,2500.0,0.0,M,
3/25/2016 9:08:43,,"Minneapolis, MN",Lead Developer (Ui),1.0,3.0,100000.0,0.0,6000.0,0.0,,
3/25/2016 9:15:33,,"San Diego, CA",Web Developer,1.5,8.0,60000.0,,,,M,
3/25/2016 9:29:26,Small Ad Agency,NYC,Senior Graphic Designer,2.0,12.0,98000.0,0.0,0.0,0.0,M,"$600 / day rate, mostly remote, boring clients"
3/25/2016 9:31:36,Worldquant LLC,Connecticut,Developer,3.0,6.0,125000.0,0.0,30000.0,0.0,M,
3/25/2016 9:34:28,Zayo,Boulder,Operations Analyst,2.0,2.0,45000.0,0.0,5000.0,28000.0,F,
3/25/2016 9:39:22,,"Chicago, il",Senior Web Developer,1.0,10.0,98000.0,0.0,0.0,0.0,M,
3/25/2016 9:41:33,Insurance,Germany,Student,3.0,,30000.0,0.0,2000.0,0.0,M,"full-time student, working in holidays and have to stay working there for 3 years after graduation"
3/25/2016 9:56:19,Udacity,Seattle,Community Manager,1.0,1.0,70000.0,0.0,0.0,0.0,M,
3/25/2016 10:08:22,salesforce,EMEA,Senior Solution Architect,2.0,10.0,70000.0,,6000.0,,M,
3/25/2016 10:43:37,Google,Mountain View,Mechanical Engineer,2.0,6.0,153000.0,60000.0,23000.0,110000.0,M,
3/25/2016 10:58:04,The Huffington Post,New York,Software Engineer,2.0,3.0,97000.0,0.0,10000.0,0.0,M,
3/25/2016 10:58:08,Ionic Security,"Atlanta, Ga",Software Engineer,2.0,5.0,109000.0,0.0,8000.0,,M,
3/25/2016 10:58:13,Series A Startup,SF,Software Engineer,1.0,3.0,125000.0,0.0,0.0,,M,
3/25/2016 11:08:32,AAA,"Orlando, Florida",Mobile Developer,0.25,3.0,60000.0,0.0,0.0,0.0,M,
3/25/2016 11:19:20,,,Software Engineer,1.0,12.0,100000.0,0.0,0.0,,M,
3/25/2016 11:39:46,Government,"Minneapolis, MN",Software Engineer I,2.0,6.0,83000.0,,,,M,"9-5, pension, PTO & sick time carry over each year (up to max, forcing cash-out)."
3/25/2016 11:46:46,A Data Science Startup,Boston,Software Engineer,1.0,2.0,105000.0,5000.0,,,M,
3/25/2016 11:53:56,,New York City,Senior Editor,-3.0,-16.0,83000.0,,,,M,
3/25/2016 12:30:55,Cerner,Kansas City,System Engineer,0.0,4.0,58000.0,2000.0,,,M,
3/25/2016 12:44:13,,Slovenia,It Technical Lead,3.0,3.0,1800.0,,4000.0,,,
3/25/2016 12:53:31,Small Consulting Company,"Houston, TX",Senior Software Developer,1.0,8.0,100000.0,,20000.0,,M,
3/25/2016 13:11:49,Nest Labs,Palo Alto,Software Engineer Ii,1.0,1.0,105000.0,35000.0,15000.0,60000.0,M,
3/25/2016 14:01:48,Brain Valley,Italy,Front-End Developer,0.5,4.0,16800.0,,,,M,
3/25/2016 14:08:14,IBM,Toronto,Database Developer,2.0,2.0,80000.0,,,,F,
3/25/2016 14:22:38,Domain,Sydney,Senior Developer,,8.0,108.0,,,,M,
3/25/2016 14:38:43,,Seattle,Principal Systems Engineer,7.0,10.0,134000.0,,,,M,
3/25/2016 14:49:55,,"Washington, DC",Principal,3.0,19.0,135000.0,,,,M,"Java, Devops"
3/25/2016 15:34:58,,"Indianapolis, IN",Software Engineer Ii,4.0,4.0,83000.0,0.0,0.0,0.0,M,
3/25/2016 15:42:58,French start up,Paris,Software Engineer,1.0,2.0,40000.0,0.0,5.0,0.0,M,
3/25/2016 16:07:14,McKesson,USA,Software Engineer,2.0,9.0,100000.0,0.0,0.0,0.0,M,
3/25/2016 18:16:58,General Assembly,Washington DC,Partnerships/Business Development,1.0,7.0,60000.0,,,,F,
3/25/2016 20:30:10,Douban Inc,"Beijing, China",Senior Systems Engineer,3.0,3.0,44000.0,,3000.0,6000.0,M,
3/26/2016 4:03:43,Bentley Systems,,Advisory Software Engineer,4.0,18.0,115000.0,,5000.0,30000.0,M,
3/26/2016 5:52:41,,,Enginner,,,70000.0,,,,,
3/26/2016 6:31:30,,London,Machine Learning & Nlp Expert,1.0,2.5,50000.0,,5000.0,25000.0,M,
3/26/2016 6:55:26,Consulting firm,Tokyo,Manager,3.0,3.0,180000.0,,,,M,
3/26/2016 7:10:49,,,Aa,,,12222.0,,,,,
3/26/2016 7:35:18,,,営業,,,6000000.0,,,,M,
3/26/2016 7:49:01,,,営業して,,,3600000.0,,,,F,
3/26/2016 8:16:44,,,Se,,,5000000.0,,,,,
3/26/2016 8:18:05,,,Hgk,,,7777.0,,,,,
3/26/2016 8:45:01,SaaS startups,Remote,Online Content Coordinator,3.0,7.0,52000.0,0.0,0.0,0.0,F,
3/26/2016 10:10:26,,,Process Engineer,2.0,4.0,40.0,,,,M,
3/26/2016 10:37:15,FDV Solutions,Buenos Aires,Tech Lead,6.0,6.0,22300.0,0.0,3300.0,0.0,M,
3/26/2016 11:01:46,Bench,Vancouver,Software Engineer,0.3,2.0,70000.0,,,,M,
3/26/2016 11:39:40,,"Los Angeles, CA","Director, Web Engineering",2.0,10.0,120000.0,0.0,0.0,0.0,M,
3/26/2016 11:54:16,Healthcare,Los Angeles,Architect,6.0,11.0,165000.0,0.0,0.0,0.0,M,
3/26/2016 12:58:59,,San Mateo,Senior Full Stack Engineer,1.0,9.0,130000.0,10000.0,0.0,0.0,M,
3/26/2016 16:46:25,Trading house,Tokyo,Senior Associate,5.0,5.0,10000000.0,,,,M,
3/26/2016 18:33:52,,NYC,Software Engineer,1.5,3.0,78000.0,,,,M,
3/26/2016 18:37:58,"mixi, inc.",Japan,Web Developer,2.0,2.0,4600000.0,0.0,3000000.0,0.0,M,
3/26/2016 18:38:53,Akamai,"Cambridge, MA",Senior Performance Engineer Ii,5.0,10.0,133030.0,0.0,13000.0,20000.0,M,
3/26/2016 19:59:55,SpotX,"Denver, CO",Software Engineer,1.0,3.0,72000.0,0.0,4000.0,0.0,M,
3/26/2016 20:28:52,,,Eng,,,1.0,,,,,
3/26/2016 22:00:27,,,Product Planner,,,70000.0,,,,M,
3/26/2016 22:14:25,,,ネットワークエンジニア,,,4400000.0,,,,F,
3/26/2016 22:32:03,Hospital,Japan,Engineer,5.0,5.0,250000.0,,1000000.0,,M,It's test
3/27/2016 0:50:27,,"Stockholm, Sweden",Frontend Developer,1.0,3.0,56000.0,0.0,0.0,0.0,M,
3/27/2016 1:02:18,,Chicago,Senior Product Designer,1.0,5.0,138000.0,20000.0,24000.0,50000.0,M,
3/27/2016 2:38:53,YES,Tokyo,Manager,5.0,5.0,70000.0,0.0,0.0,0.0,M,
3/27/2016 4:26:06,HasGeek,"Bangalore, India",Developer,0.6,0.6,540000.0,0.0,0.0,0.0,F,
3/27/2016 4:33:57,,,Software Engineer,,2.0,85000.0,,,,M,
